Unnamed: 0,zip_code,id,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
705,92130,c:40417,Elevation Pharmaceuticals,1,01/01/2007,,1/21/2010,01/04/2012,3.0575,5.011,,,2,4,89400001,0,biotech,0,0,0,0,0,0,0,1,0,0,c:40417,1,0,1,1,0,0,4.3333,1,acquired
311,94303,c:18897,Punch Entertainment,0,05/10/2005,4/16/2012,2/27/2006,2/27/2006,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,software,1,0,0,0,0,0,0,0,0,0,c:18897,0,0,1,0,0,0,1,0,closed
753,10003,c:43416,Stickybits,0,01/01/2009,08/01/2012,03/09/2010,5/19/2010,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,web,0,1,0,0,0,0,0,0,0,0,c:43416,0,1,1,0,0,0,2.5,1,closed
398,94108,c:23692,Ecast,0,01/01/1999,02/12/2012,05/07/2008,5/26/2011,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,games_video,0,0,0,0,0,1,0,0,0,0,c:23692,1,0,0,0,0,1,4.5,1,closed
495,10013,c:28162,lifeIO,0,8/29/2006,03/03/2012,8/29/2008,8/29/2008,2.0027,2.0027,,,4,1,500000,0,web,0,1,0,0,0,0,0,0,0,0,c:28162,0,1,0,0,0,0,5,0,closed
174,90405,c:1587,EdgeCast Networks,1,08/01/2006,,08/01/2006,7/18/2013,0,6.9671,6.4247,7.3562,19,5,74000000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1587,0,1,1,1,1,1,1.75,1,acquired
467,75081,c:26988,Sirific Wireless,1,01/01/2000,,02/12/2007,02/12/2007,7.1205,7.1205,,,3,1,18800000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26988,0,0,0,0,1,0,7,1,acquired
455,49464,c:26390,Revetto,0,01/01/2009,5/18/2009,05/01/2009,05/01/2009,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,web,0,1,0,0,0,0,0,0,0,0,c:26390,0,1,0,0,0,0,1,0,closed
579,20170,c:32094,ZoomSafer,1,01/01/2009,,03/01/2009,03/07/2011,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:32094,0,1,1,1,0,0,1.5,0,acquired
683,7652,c:39364,AkaRx,1,01/01/2005,,01/07/2010,01/07/2010,5.0192,5.0192,,,1,1,26100000,0,biotech,0,0,0,0,0,0,0,1,0,0,c:39364,1,0,0,0,0,0,2,1,acquired
872,15213,c:51623,Lama Lab,0,01/01/2009,06/01/2013,5/31/2010,07/08/2011,1.411,2.5151,,,0,2,1213066,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:51623,1,0,0,0,0,0,1,1,closed
1116,94306,c:8676,Buysight,1,01/01/2008,,11/04/2008,3/21/2012,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,advertising,0,0,0,0,1,0,0,0,0,0,c:8676,0,0,1,1,0,0,3.6667,1,acquired
1063,94110,c:767,TripIt,1,10/01/2006,,04/01/2007,03/04/2010,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,travel,0,0,0,0,0,0,0,0,0,1,c:767,0,1,0,1,1,0,1.6667,1,acquired
959,10010,c:6011,Pinch Media,1,04/01/2008,,05/01/2008,01/06/2010,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,software,1,0,0,0,0,0,0,0,0,0,c:6011,1,1,0,0,0,0,3.5,1,acquired
563,55311,c:31794,Enstratius,1,01/01/2009,,11/07/2011,11/07/2011,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,enterprise,0,0,0,1,0,0,0,0,0,0,c:31794,0,0,1,0,0,0,2,1,acquired
1,2210,c:10054,Jumptap,1,01/01/2005,,03/01/2005,07/02/2012,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,mobile,0,0,1,0,0,0,0,0,0,0,c:10054,1,0,1,1,1,1,4.5,1,acquired
111,95134,c:14036,WiChorus,1,01/01/2005,,12/22/2005,11/04/2008,0.9726,3.8438,2,2,18,4,42500000,1,mobile,0,0,1,0,0,0,0,0,0,0,c:14036,1,0,1,1,1,0,2.5,1,acquired
664,27713,c:38123,Hatteras Networks,1,01/01/2000,,06/08/2005,06/01/2006,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,software,1,0,0,0,0,0,0,0,0,0,c:38123,1,0,0,0,0,1,3.5,1,acquired
229,94111,c:16709,Focus,0,08/01/2005,9/15/2012,03/06/2008,03/06/2008,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:16709,0,0,0,0,1,0,3,1,closed
820,10005,c:46901,easy2comply (Dynasec),1,01/01/2002,,10/02/2007,10/02/2007,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,software,1,0,0,0,0,0,0,0,0,0,c:46901,0,0,1,0,0,0,3,1,acquired
298,94107,c:18056,Socialize,1,07/01/2008,,11/01/2011,06/07/2012,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,mobile,0,0,1,0,0,0,0,0,0,0,c:18056,0,1,0,0,0,0,1,0,acquired
86,98033,c:13219,Clearwire,1,10/01/2003,,05/06/2008,2/27/2013,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:13219,0,0,0,0,0,0,4.25,1,acquired
780,75001,c:44576,CREDANT Technologies,1,01/01/2001,,12/20/2007,12/20/2007,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,security,0,0,0,0,0,0,0,0,0,1,c:44576,0,0,0,0,1,0,5,1,acquired
905,10001,c:55043,Exclusively.in,1,01/01/2010,,11/03/2010,5/29/2011,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,fashion,0,0,0,0,0,0,0,0,0,1,c:55043,0,0,1,1,0,0,2.5,1,acquired
565,94043,c:31832,Avidia,1,01/01/2003,,05/06/2005,05/09/2006,2.3452,3.3534,,,3,2,72300000,0,advertising,0,0,0,0,1,0,0,0,0,0,c:31832,0,0,0,1,1,0,4.5,1,acquired
862,92612,c:51021,PayDivvy,1,03/06/2009,,1/15/2009,4/27/2012,-0.137,3.1452,-2.0932,4.4082,3,3,1310000,4,social,0,0,0,0,0,0,0,0,0,1,c:51021,0,1,0,0,0,0,1,0,acquired
739,1801,c:42672,Octavian,0,01/01/2003,02/01/2011,06/01/2005,10/10/2007,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,software,1,0,0,0,0,0,0,0,0,0,c:42672,0,0,1,1,0,0,2.5,1,closed
78,10011,c:130,KickApps,1,03/01/2004,,06/01/2006,11/25/2008,2.2521,4.7397,5.337,7.274,22,3,39007789,5,enterprise,0,0,0,1,0,0,0,0,0,0,c:130,0,0,1,1,1,0,3,1,acquired
829,1803,c:47601,Airwide Solutions,1,01/01/2004,,1/25/2006,1/25/2006,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,software,1,0,0,0,0,0,0,0,0,0,c:47601,0,0,0,0,0,1,5,1,acquired
958,2210,c:60087,Localocracy,1,01/01/2009,,05/01/2009,02/04/2011,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,web,0,1,0,0,0,0,0,0,0,0,c:60087,0,1,0,0,0,0,1,0,acquired
418,10013,c:24853,Pixable,1,03/12/2009,,11/10/2010,4/22/2011,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,social,0,0,0,0,0,0,0,0,0,1,c:24853,0,0,1,1,0,0,1,1,acquired
124,94939,c:14608,mFoundry,1,01/01/2004,,3/21/2006,12/05/2011,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,mobile,0,0,1,0,0,0,0,0,0,0,c:14608,1,0,0,1,1,0,4,1,acquired
998,90046,c:65389,Bevvy,0,01/08/2011,01/01/2012,5/20/2011,5/20/2011,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,ecommerce,0,0,0,0,0,0,1,0,0,0,c:65389,0,1,0,0,0,0,1,0,closed
281,98104,c:1767,Livemocha,1,09/01/2007,,01/01/2008,2/25/2013,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,education,0,0,0,0,0,0,0,0,0,1,c:1767,1,0,1,1,1,0,1.5,1,acquired
960,94066,c:6012,IronPort Systems,1,01/01/2000,,6/25/2002,10/25/2004,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,hardware,0,0,0,0,0,0,0,0,0,1,c:6012,0,0,0,1,0,1,4,1,acquired
784,94108,c:44976,Crowdcast,1,01/01/2007,,06/10/2010,06/10/2010,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,software,1,0,0,0,0,0,0,0,0,0,c:44976,0,0,1,0,0,0,2,1,acquired
377,2114,c:2275,Where,1,01/01/2004,,12/31/2003,01/01/2009,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,mobile,0,0,1,0,0,0,0,0,0,0,c:2275,0,0,1,1,1,0,2.5,1,acquired
222,10003,c:16611,Pictela,1,10/17/2008,,01/06/2009,11/06/2010,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,advertising,0,0,0,0,1,0,0,0,0,0,c:16611,1,0,1,0,0,0,1.5,1,acquired
1148,94063,c:975,Grouply,1,03/01/2006,01/01/2012,06/01/2007,1/14/2008,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,c:975,0,1,1,0,0,0,3.6667,1,acquired
869,94103,c:51332,Storify,1,12/11/2009,,07/01/2009,02/03/2011,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,web,0,1,0,0,0,0,0,0,0,0,c:51332,0,1,1,0,0,0,1.3333,1,acquired
439,92618,c:25713,Axiom Microdevices,1,01/01/2002,,02/08/2007,02/08/2007,5.1068,5.1068,,,3,1,25000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:25713,1,0,0,0,0,0,4,1,acquired
630,90404,c:36151,ShoeDazzle,1,03/01/2009,,11/19/2009,10/03/2012,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,fashion,0,0,0,0,0,0,0,0,0,1,c:36151,1,0,1,1,1,0,2.3333,1,acquired
134,10016,c:148576,LiftDNA,1,09/01/2009,,02/01/2011,02/11/2011,1.4192,1.4466,1.663,1.663,5,2,1000000,1,advertising,0,0,0,0,1,0,0,0,0,0,c:148576,0,1,0,0,0,0,3.5,0,acquired
1041,94306,c:73586,Onavo,1,01/01/2010,,05/01/2011,1/24/2012,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:73586,0,0,1,1,0,0,3,1,acquired
806,2451,c:46070,Pyxis Mobile,0,01/01/1998,08/01/2012,09/09/2005,01/10/2012,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,software,1,0,0,0,0,0,0,0,0,0,c:46070,1,0,1,1,0,0,2.3333,1,closed
1107,95051,c:84867,Link_A_Media Devices,0,01/01/2004,01/01/2013,11/02/2009,3/20/2012,5.8411,8.2219,,,4,3,47218498,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:84867,1,0,0,0,1,1,3.3333,1,closed
57,2451,c:12171,Guardium,1,01/01/2002,,08/12/2005,5/17/2006,3.6137,4.3753,0,7.9178,1,2,11800000,2,search,0,0,0,0,0,0,0,0,0,1,c:12171,0,0,0,0,1,1,4.5,1,acquired
794,89052,c:45413,Trooval,0,09/01/2008,02/01/2011,04/07/2010,11/05/2010,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,analytics,0,0,0,0,0,0,0,0,0,1,c:45413,1,0,0,0,0,0,1,1,closed
76,2116,c:1285,Compete,1,01/01/2000,,11/01/2000,08/01/2007,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,consulting,0,0,0,0,0,0,0,0,1,0,c:1285,1,0,1,1,1,0,2.5,1,acquired
97,22102,c:13730,Rollstream,1,01/01/2005,,09/03/2007,11/18/2008,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,software,1,0,0,0,0,0,0,0,0,0,c:13730,0,0,1,1,0,0,1.5,1,acquired
573,95134,c:31936,NeoGuide Systems,1,01/01/2000,,9/29/2006,9/29/2006,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,biotech,0,0,0,0,0,0,0,1,0,0,c:31936,0,0,0,0,1,0,1,1,acquired
576,95054,c:32011,Accept Software,1,01/01/2002,,9/16/2005,12/14/2010,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,software,1,0,0,0,0,0,0,0,0,0,c:32011,1,0,1,1,1,0,2,1,acquired
368,94301,c:22203,Milo,1,01/01/2008,,11/01/2008,11/24/2009,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,web,0,1,0,0,0,0,0,0,0,0,c:22203,0,1,1,0,0,0,12.5,1,acquired
19,95054,c:10512,Mimosa Systems,1,8/29/2003,,12/05/2005,01/12/2010,2.2712,6.3781,,,8,6,53816776,0,software,1,0,0,0,0,0,0,0,0,0,c:10512,1,0,0,1,1,1,5,1,acquired
18,10003,c:105,Surphace,1,06/01/2005,,04/01/2005,05/01/2006,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,web,0,1,0,0,0,0,0,0,0,0,c:105,0,0,1,1,0,0,5.5,1,acquired
964,94041,c:60436,Cloudmeter,1,04/01/2007,,4/27/2012,4/27/2012,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:60436,0,0,1,0,0,0,1,0,acquired
929,94010,c:5779,Zecter,1,06/01/2007,,06/01/2007,12/14/2009,0,2.5397,3.7699,5.9233,9,3,2515000,3,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5779,1,1,1,0,0,0,1.6667,1,acquired
602,1851,c:3413,Dimdim,1,01/01/2006,,02/01/2007,07/01/2008,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,web,0,1,0,0,0,0,0,0,0,0,c:3413,0,0,1,1,0,0,2,1,acquired
966,90405,c:6049,TeleFlip,0,01/01/2004,01/01/2008,08/01/2006,01/01/2008,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,mobile,0,0,1,0,0,0,0,0,0,0,c:6049,0,0,1,1,0,0,1,1,closed
944,98004,c:58998,MessageGate,0,01/01/2001,7/16/2012,4/18/2005,4/18/2005,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,software,1,0,0,0,0,0,0,0,0,0,c:58998,1,0,0,0,0,0,5,1,closed
682,11797,c:39283,Cloverleaf Communications,1,01/01/2001,,6/28/2005,6/28/2005,4.4904,4.4904,,,2,1,11000000,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:39283,0,0,0,0,1,0,3,1,acquired
95,95054,c:13681,SkyPilot Networks,1,01/01/2000,,01/01/2001,04/01/2008,1.0027,8.2548,,,6,4,68400000,0,mobile,0,0,1,0,0,0,0,0,0,0,c:13681,1,0,1,0,1,1,4,1,acquired
360,94103,c:21762,Zencoder,1,01/01/2007,,02/01/2010,04/12/2011,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,software,1,0,0,0,0,0,0,0,0,0,c:21762,0,1,1,0,0,0,8.5,1,acquired
694,10010,c:39801,Storm Exchange,0,04/01/2006,03/12/2009,12/01/2006,03/04/2008,0.6685,1.926,0,0,2,2,10800000,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:39801,1,0,1,0,0,0,2,1,closed
104,10003,c:1388,The Huffington Post,1,05/09/2005,,05/01/2005,08/01/2010,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,news,0,0,0,0,0,0,0,0,0,1,c:1388,1,0,1,1,1,0,2.5,1,acquired
40,94043,c:11307,Exaprotect,1,01/01/2004,,07/10/2006,07/10/2006,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,security,0,0,0,0,0,0,0,0,0,1,c:11307,0,0,1,0,0,0,6,1,acquired
659,1460,c:37929,Akorri Networks,1,01/01/2005,,05/05/2005,3/23/2010,0.3397,5.2247,3,6.0329,5,4,48730000,3,software,1,0,0,0,0,0,0,0,0,0,c:37929,1,0,1,1,1,0,3,1,acquired
824,90032,c:47115,Giiv,0,01/01/2009,08/01/2012,01/01/2009,06/01/2010,0,1.4137,1.4137,1.4137,1,2,3350000,1,messaging,0,0,0,0,0,0,0,0,0,1,c:47115,0,1,1,0,0,0,2.5,1,closed
49,91203,c:11817,MyShape,0,09/01/2003,04/01/2013,7/17/2007,11/10/2010,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,ecommerce,0,0,0,0,0,0,1,0,0,0,c:11817,1,0,0,1,1,0,3,1,closed
1088,78701,c:81476,BlackLocus,1,01/01/2010,,07/01/2011,07/01/2011,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,analytics,0,0,0,0,0,0,0,0,0,1,c:81476,0,0,1,0,0,0,2,1,acquired
156,60610,c:155,FeedBurner,1,02/01/2004,,06/01/2004,04/01/2005,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,web,0,1,0,0,0,0,0,0,0,0,c:155,0,0,1,1,0,0,4,1,acquired
1152,10011,c:9822,DailyBurn,1,10/01/2007,,05/01/2008,5/26/2009,0.5836,1.6521,0.6329,4.263,6,2,540000,2,web,0,1,0,0,0,0,0,0,0,0,c:9822,0,1,0,0,0,0,2.5,1,acquired
1134,94107,c:93,CastTV,1,01/01/2006,,01/01/2006,04/01/2007,0,1.2466,1,5.4384,4,2,3100000,4,games_video,0,0,0,0,0,1,0,0,0,0,c:93,0,1,1,0,0,0,2,1,acquired
650,10001,c:37635,Venmo,1,04/04/2009,,05/07/2010,08/01/2011,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:37635,0,1,1,0,0,0,6,1,acquired
199,10017,c:1627,WeShow,0,06/01/2007,12/02/2008,06/01/2007,06/01/2007,0,0,0.1096,0.1096,2,1,5000000,1,games_video,0,0,0,0,0,1,0,0,0,0,c:1627,0,0,1,0,0,0,2,0,closed
151,CA 94105,c:15294,SenSage,1,8/18/2004,,4/18/2005,01/01/2012,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,security,0,0,0,0,0,0,0,0,0,1,c:15294,1,0,0,0,1,1,3.8,1,acquired
474,1821,c:27163,Luminus Devices,1,01/01/2002,,05/01/2006,03/01/2013,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,other,0,0,0,0,0,0,0,0,0,1,c:27163,0,0,0,1,0,1,4.3333,1,acquired
585,92121,c:3267,Tapioca Mobile,0,01/01/2008,07/09/2012,09/01/2007,3/25/2008,-0.3342,0.2301,,,5,2,5000000,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3267,1,1,0,0,0,0,1,1,closed
1067,10012,c:77139,BestVendor,1,01/01/2011,,3/18/2011,02/01/2012,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,software,1,0,0,0,0,0,0,0,0,0,c:77139,0,1,1,0,0,0,3,1,acquired
1130,98104,c:9085,Local Marketers,0,01/01/2005,02/03/2011,7/31/2008,7/31/2008,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,web,0,1,0,0,0,0,0,0,0,0,c:9085,1,0,0,0,0,0,1,1,closed
1080,95030,c:80259,Eyeona,0,01/01/2011,11/01/2012,10/10/2011,10/10/2011,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,web,0,1,0,0,0,0,0,0,0,0,c:80259,0,0,0,0,0,0,1,0,closed
464,80021,c:26806,ColdSpark,1,01/01/2001,,01/01/2006,01/01/2006,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,software,1,0,0,0,0,0,0,0,0,0,c:26806,1,0,0,0,0,0,1,1,acquired
300,94404,c:18080,Etology,0,06/01/2005,12/25/2011,11/13/2006,11/13/2006,1.4521,1.4521,,,0,1,4000000,0,web,0,1,0,0,0,0,0,0,0,0,c:18080,0,0,1,0,0,0,3,0,closed
914,94040,c:55592,Wander (f. YongoPal),0,01/01/2010,07/01/2013,04/01/2010,01/01/2011,0.2466,1,1.1616,1.1616,3,5,185000,1,mobile,0,0,1,0,0,0,0,0,0,0,c:55592,1,1,0,0,0,0,2,1,closed
1048,97214,c:74928,CrowdCompass,1,04/01/2009,,12/11/2011,12/11/2011,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:74928,0,0,1,0,0,0,1,0,acquired
476,10011,c:2731,Right Media,1,01/01/2003,,10/17/2006,10/17/2006,3.7945,3.7945,,,21,1,45000000,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2731,0,0,0,1,0,0,1,0,acquired
583,2111,c:32383,Goby,1,07/01/2008,,10/20/2010,10/20/2010,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,search,0,0,0,0,0,0,0,0,0,1,c:32383,0,0,1,0,0,0,2,1,acquired
112,78701,c:1419,FiveRuns,1,02/01/2005,,09/01/2005,10/28/2007,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,web,0,1,0,0,0,0,0,0,0,0,c:1419,0,0,1,1,0,0,1,1,acquired
886,90211,c:53304,GeekStatus,0,08/01/2010,06/01/2013,02/10/2009,06/12/2010,-1.4712,-0.137,,,0,4,435953,0,web,0,1,0,0,0,0,0,0,0,0,c:53304,0,1,0,0,0,0,1,0,closed
314,6103,c:1899,MOLI,0,01/01/2008,5/24/2010,01/01/2007,01/01/2008,-1,0,-1.5863,0.863,9,2,55600000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1899,0,0,1,1,0,0,2,0,closed
513,80111,c:29168,TrenStar,1,01/01/2001,,04/06/2007,04/06/2007,6.263,6.263,1,1,2,1,10000000,1,software,1,0,0,0,0,0,0,0,0,0,c:29168,1,0,0,0,0,0,1,0,acquired
963,98109,c:60352,World Blender,0,01/01/2010,02/01/2011,11/01/2010,11/01/2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,games_video,0,0,0,0,0,1,0,0,0,0,c:60352,0,1,0,0,0,0,1,1,closed
687,20742,c:39507,Zymetis,0,01/01/2006,12/07/2012,01/11/2010,1/31/2010,4.0301,4.0849,,,3,2,2257464,0,biotech,0,0,0,0,0,0,0,1,0,0,c:39507,1,0,0,0,0,0,1,0,closed
1093,10003,c:82843,Dispatch,1,05/01/2011,,07/01/2011,11/10/2011,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,messaging,0,0,0,0,0,0,0,0,0,1,c:82843,0,1,0,0,0,0,6,1,acquired
381,90015,c:23052,HauteLook,1,12/01/2007,,05/12/2009,06/03/2010,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,fashion,0,0,0,0,0,0,0,0,0,1,c:23052,0,0,0,1,1,0,1.5,1,acquired
34,75001,c:10969,Semantra,0,01/01/2003,4/25/2010,09/01/2006,7/22/2008,3.6685,5.5589,,,0,3,9100000,0,software,1,0,0,0,0,0,0,0,0,0,c:10969,1,0,0,1,1,0,1,0,closed
972,94558,c:6150,Inertia Beverage Group,0,10/22/2004,1/16/2013,04/02/2007,01/01/2012,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,software,1,0,0,0,0,0,0,0,0,0,c:6150,1,0,0,1,0,0,2.5,1,closed
808,94103,c:46129,Sponge,1,01/01/2010,,4/19/2010,4/19/2010,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,web,0,1,0,0,0,0,0,0,0,0,c:46129,0,1,0,0,0,0,1,1,acquired
643,10119,c:36936,Genesis Networks,1,01/01/2002,,9/26/2006,05/06/2010,4.737,8.3479,,,4,10,22165091,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:36936,1,0,0,1,0,0,2,1,acquired
272,94110,c:1760,Mogad,1,06/01/2007,,08/01/2007,08/01/2007,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1760,0,0,1,0,0,0,4,1,acquired
257,94041,c:173,Meebo,1,02/01/2005,,10/01/2005,12/20/2010,0.663,5.8849,6.211,8.6082,29,5,70000000,4,web,0,1,0,0,0,0,0,0,0,0,c:173,0,0,1,1,1,1,2.8,1,acquired
997,60143,c:6520,Accertify,1,03/01/2007,,06/03/2008,05/04/2010,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,security,0,0,0,0,0,0,0,0,0,1,c:6520,1,0,1,0,0,0,1,1,acquired
252,2142,c:1725,N2N Commerce,1,01/01/2006,01/01/2008,01/03/2008,01/03/2008,2.0055,2.0055,0,0,1,1,30000000,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:1725,1,0,0,0,0,0,2,1,acquired
448,2421,c:26007,StreamBase Systems,1,01/01/2003,,1/24/2005,5/18/2012,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,software,1,0,0,0,0,0,0,0,0,0,c:26007,0,0,0,1,1,1,3.25,1,acquired
194,95054-2913,c:16189,Provigent,1,01/01/2000,,06/07/2006,12/29/2008,6.4356,9,10.0082,10.0082,10,3,32000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:16189,0,0,0,0,0,1,3,1,acquired
970,2451,c:6117,Navic Networks,1,01/03/2000,,2/14/2000,2/26/2001,0.1151,1.1507,,,7,3,42000000,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6117,0,0,1,1,1,0,2.6667,1,acquired
799,92618,c:45696,Integrien,1,01/01/2001,,5/16/2005,05/11/2010,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:45696,1,0,1,1,0,0,2.6667,1,acquired
922,94301,c:56580,Generic Media,0,01/01/2000,1/28/2011,8/26/2005,8/26/2005,5.6548,5.6548,,,0,1,2500000,0,software,1,0,0,0,0,0,0,0,0,0,c:56580,1,0,0,0,0,0,2,1,closed
382,33618,c:23072,Persystent Technologies,1,01/01/2002,,08/08/2005,12/03/2009,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,software,1,0,0,0,0,0,0,0,0,0,c:23072,0,0,0,1,1,1,4.5,1,acquired
843,10013,c:49442,WireImage,1,01/01/2001,,05/08/2006,05/08/2006,5.3507,5.3507,,,6,1,15000000,0,games_video,0,0,0,0,0,1,0,0,0,0,c:49442,0,0,0,0,1,0,4,1,acquired
677,94110,c:38794,Hello Chair,0,01/01/2006,07/01/2013,06/01/2007,04/12/2010,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,mobile,0,0,1,0,0,0,0,0,0,0,c:38794,1,1,0,0,0,0,3.5,1,closed
933,94404,c:58018,Encentuate,1,01/01/2001,,3/22/2005,3/22/2005,4.2219,4.2219,3,3,6,1,16000000,1,software,1,0,0,0,0,0,0,0,0,0,c:58018,0,0,0,1,0,0,3,1,acquired
1133,94104,c:921,Consorte Media,1,07/01/2005,,12/01/2007,12/01/2007,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,web,0,1,0,0,0,0,0,0,0,0,c:921,0,0,0,1,0,0,2,1,acquired
1026,10004,c:71120,Triples Media,0,06/01/2010,07/01/2013,03/01/2011,03/01/2011,0.7479,0.7479,,,3,2,100000,0,advertising,0,0,0,0,1,0,0,0,0,0,c:71120,0,1,0,0,0,0,1,0,closed
338,10011,c:20146,RightsFlow,1,10/01/2007,,8/26/2009,8/26/2009,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,music,0,0,0,0,0,0,0,0,0,1,c:20146,0,0,1,0,0,0,1,0,acquired
